CAGDP9 Real GDP by county and metropolitan area 1
CAGDP9 Real GDP by county and metropolitan area 1
County
GeoFips,GeoName,2017,2018,2019,2020,2021,2022
38099,"Walsh, ND",638763,624555,549227,600707,573243,603819
38101,"Ward, ND",4020250,4268399,4141106,3844114,3720200,3718991
38103,"Wells, ND",263595,290026,254766,277294,266796,321389
38105,"Williams, ND",5340296,6356696,6357659,4978124,4603780,4889606
39001,"Adams, OH",1500921,941103,740567,718893,771010,731096
39003,"Allen, OH",7711921,8163264,7724166,7584144,8363968,8256775
39005,"Ashland, OH",1729937,1745462,1764454,1789002,1838348,1794586
39007,"Ashtabula, OH",2965739,3119280,3126892,3043708,3148469,3128791
39009,"Athens, OH",2154845,2071018,2128548,2028511,2032732,2040989
39011,"Auglaize, OH",2361817,2349769,2298758,2177537,2521080,2613150
39013,"Belmont, OH",3371365,3143229,3291917,3312030,2891373,2342623
39015,"Brown, OH",888889,883914,845253,827464,890505,873259
39017,"Butler, OH",21682551,21478634,22196688,21197321,21803589,22230923
39019,"Carroll, OH",1054129,1095050,1184491,1151942,1069279,1107409
39021,"Champaign, OH",1189117,1195649,1184965,1202992,1235588,1197748
39023,"Clark, OH",4661428,4620583,4702941,4466629,4650364,4670033
39025,"Clermont, OH",8471481,8525675,8857317,8716392,8496390,8202950
39027,"Clinton, OH",2187611,2231416,2216578,2236165,2391636,2330367
39029,"Columbiana, OH",3001732,2939145,3014047,2992732,3170030,3485590
39031,"Coshocton, OH",1403328,1408729,1285822,1218802,1193618,1213917
39033,"Crawford, OH",1303717,1278675,1337329,1285093,1376291,1320404
39035,"Cuyahoga, OH",95024060,96602222,99502602,96155998,100932606,104291595
39037,"Darke, OH",2159449,2263736,2022662,1977773,2115698,2127259
39039,"Defiance, OH",1723710,1630403,1680369,1582930,1666555,1727813
39041,"Delaware, OH",11628551,12037854,13038583,12763625,13656706,14182309
39043,"Erie, OH",4845101,4716415,4321642,3638903,4049640,4036218
39045,"Fairfield, OH",4536406,4428793,4631383,4581094,4882391,4930973
39047,"Fayette, OH",2151145,2067589,2172589,2188810,2250462,2197282
39049,"Franklin, OH",97564396,98409101,100789529,99450833,106364704,106987632
39051,"Fulton, OH",2081452,2001262,2012784,2036357,2040290,2078871
39053,"Gallia, OH",2410456,2256042,2156295,2010881,2042086,1878125
39055,"Geauga, OH",4235503,4389850,4399898,4072647,4427931,4291969
39057,"Greene, OH",9741194,9743023,10139067,10233376,10743589,10746361
39059,"Guernsey, OH",1949553,2058811,2156083,2155809,2034443,1891472
39061,"Hamilton, OH",76667322,75747380,79923661,78195239,80921470,82163638
39063,"Hancock, OH",5364502,5420344,5357394,5217861,5306358,5273393
39065,"Hardin, OH",877953,933704,889647,855235,918215,902409
39067,"Harrison, OH",860120,767491,889451,1067955,917052,852010
39069,"Henry, OH",1307777,1263706,1456120,1406502,1484331,1462385
39071,"Highland, OH",1218401,1244850,1297369,1324046,1353564,1302899
39073,"Hocking, OH",632148,614970,630473,606934,625425,620676
39075,"Holmes, OH",2279584,2392957,2451946,2465812,2535077,2513386
39077,"Huron, OH",2240461,2294018,2257590,2244318,2310835,2230681
39079,"Jackson, OH",1075317,1024042,1015716,1027757,1011975,1000206
39081,"Jefferson, OH",3325216,3366006,3454919,3557087,3443622,3310140
39083,"Knox, OH",2151905,2152887,2143575,2014459,2092549,2115556
39085,"Lake, OH",11269841,11458575,11566104,11272525,11628180,11486331
39087,"Lawrence, OH",1709582,1689513,1814363,1765040,1813007,1778136
39089,"Licking, OH",6191705,6457822,6879022,7169364,7713485,7746383
39091,"Logan, OH",2041373,2063280,2039376,1876114,2028299,2034619
39093,"Lorain, OH",10715473,10732204,10976328,10397325,10931173,10829079
39095,"Lucas, OH",24161036,24713754,25563668,23554831,25564644,24869446
39097,"Madison, OH",1927043,1912860,1916859,1892462,2045739,2056628
39099,"Mahoning, OH",9148115,9127407,9464895,9032301,9345359,9434149
39101,"Marion, OH",2730904,2718137,2695505,2609755,2671009,2595839
39103,"Medina, OH",7399729,7462348,7524789,7204523,7630183,7410530
39105,"Meigs, OH",373692,380204,403383,405426,385706,370549
39107,"Mercer, OH",2405614,2592150,2290805,2181460,2275173,2393852
39109,"Miami, OH",4429984,4374880,4416271,4324640,4523868,4497993
39111,"Monroe, OH",776954,842871,1066445,1278465,962712,808268
39113,"Montgomery, OH",28375555,29065451,30030516,29371467,30225886,30594620
39115,"Morgan, OH",310334,301091,332965,337652,379913,376811
39117,"Morrow, OH",608966,627468,674812,657711,666825,638199
39119,"Muskingum, OH",3659300,3600172,3697629,3718906,3843789,3851467
39121,"Noble, OH",478258,414965,427218,414756,384802,384293
39123,"Ottawa, OH",2076150,2003980,2081349,1982316,2071515,1969020
39125,"Paulding, OH",542357,572995,566797,569990,603453,584862
39127,"Perry, OH",753378,744343,739942,721790,710267,703568
39129,"Pickaway, OH",1719141,1734232,1786030,1829423,1964415,1956381
39131,"Pike, OH",1149783,1136898,1118720,1065977,1077573,1120835
39133,"Portage, OH",6307886,6471562,6426348,6271378,6460681,6289123
39135,"Preble, OH",1105812,1131176,1128878,1133048,1279036,1251007
39137,"Putnam, OH",1255903,1245847,1224782,1222023,1297407,1268000
39139,"Richland, OH",4544336,4591106,4596440,4413506,4599067,4582406
39141,"Ross, OH",2777322,2831490,2909693,2803073,2959823,3067102
39143,"Sandusky, OH",2961086,2901152,2845818,2732469,2959841,2874148
39145,"Scioto, OH",2506317,2471082,2677946,2455134,2663547,2661289
39147,"Seneca, OH",1909712,1922107,1977970,1957777,2082329,2016838
39149,"Shelby, OH",3209892,3234525,3263768,3082774,3238260,3220354
39151,"Stark, OH",17068227,16784976,17005209,16018392,17014685,16974392
39153,"Summit, OH",30116971,30411694,31045465,29827791,31050003,31419739
39155,"Trumbull, OH",6994824,6963383,7037617,6663632,6925258,6955556
39157,"Tuscarawas, OH",3844411,3780311,3811548,3686277,3815677,3737584
39159,"Union, OH",4383725,4571438,4522628,4373237,4565713,4651790
39161,"Van Wert, OH",1396562,1401188,1307264,1227971,1279188,1301272
39163,"Vinton, OH",272004,307009,312384,284264,300515,347017
39165,"Warren, OH",11511613,11768655,12742460,12321853,13776307,13922936
39167,"Washington, OH",3523235,3399295,3558114,3424885,3539740,3515174
39169,"Wayne, OH",6096594,6274253,6480536,6327929,6536768,6563850
39171,"Williams, OH",1727968,1709817,1807744,1701494,1746908,1706639
39173,"Wood, OH",7029084,7262811,7621809,7260746,7767674,7754851
39175,"Wyandot, OH",997501,1049405,1064394,1035800,1077112,1064893
40001,"Adair, OK",444597,475727,439728,393359,429844,429169
40003,"Alfalfa, OK",674017,478697,386638,401996,343682,300297
40005,"Atoka, OK",367272,368604,362593,361013,348727,350809
40007,"Beaver, OK",422420,418493,410512,367022,425783,346261
40009,"Beckham, OK",1191142,1277796,1123827,926262,914790,923054
40011,"Blaine, OK",1418531,1072914,1355099,1403781,1072083,1216853
40013,"Bryan, OK",1577237,1593342,1687086,1768308,1823892,1946140
40015,"Caddo, OK",983867,964169,962305,909451,929694,919840
40017,"Canadian, OK",5165129,5761824,5835638,5336263,5510360,6184233
40019,"Carter, OK",2795529,2690223,2844090,2573782,2501097,2565208
40021,"Cherokee, OK",1202147,1216915,1245386,1286875,1373919,1396651
40023,"Choctaw, OK",457396,405163,364361,346440,411219,404797
40025,"Cimarron, OK",236092,214734,202765,181973,183547,131000
40027,"Cleveland, OK",8251828,8404572,8459535,8624325,9077776,9380862
40029,"Coal, OK",317803,261506,300230,264554,253459,250986
40031,"Comanche, OK",5055287,5003773,5080197,4958459,5140993,5038354
40033,"Cotton, OK",136703,139879,152811,139149,140908,149143
40035,"Craig, OK",469879,477125,474977,435763,433967,416163
40037,"Creek, OK",1915029,2020644,2073690,1920382,2019880,2096829
40039,"Custer, OK",1442536,1536142,1619980,1444557,1440729,1529665
40041,"Delaware, OK",944803,954283,930335,832703,882167,916678
40043,"Dewey, OK",564255,674231,714277,561396,541217,596819
40045,"Ellis, OK",499975,538264,595572,518388,450687,487462
40047,"Garfield, OK",2849100,2805923,2795832,2632022,2774090,2707603
40049,"Garvin, OK",1417931,1584691,1865206,1664848,1577967,1579903
40051,"Grady, OK",2382328,2670047,2468173,2293091,2236875,3346705
40053,"Grant, OK",294611,252291,281841,280264,276948,228568
40055,"Greer, OK",98592,97760,96927,94052,90604,84921
40057,"Harmon, OK",79360,71209,81724,75094,78875,65371
40059,"Harper, OK",275843,283526,248213,203756,190921,156611
40061,"Haskell, OK",359522,350085,343596,316177,347870,328115
40063,"Hughes, OK",718775,760038,813533,675861,724074,617975
40065,"Jackson, OK",1037503,1012174,1064650,1052699,1106825,1085456
40067,"Jefferson, OK",123191,127299,119883,119033,101919,99054
40069,"Johnston, OK",425043,469210,461090,452817,447342,474373
40071,"Kay, OK",1812598,1805469,1804031,1778283,1874590,1860044
40073,"Kingfisher, OK",2160955,1830152,2173920,2419470,1785043,2545429
40075,"Kiowa, OK",249184,218831,243827,245833,246780,215013
40077,"Latimer, OK",344662,314220,302907,294977,278943,276061
40079,"Le Flore, OK",1456102,1486021,1414500,1292146,1323374,1323358
40081,"Lincoln, OK",773458,826024,868506,834626,846837,867338
40083,"Logan, OK",863075,866793,899618,840522,855656,868054
40085,"Love, OK",581418,577873,585067,589765,580347,659622
40087,"McClain, OK",1148876,1343466,1519434,1446635,1382734,1458756
40089,"McCurtain, OK",1133831,1074341,1053180,1071283,1194607,1247017
40091,"McIntosh, OK",352791,354812,392679,386861,375938,385728
40093,"Major, OK",437504,486817,612424,451634,401794,409759
40095,"Marshall, OK",487012,472875,517766,500791,504655,551928
40097,"Mayes, OK",1567421,1838964,1875918,1902196,1966707,1955319
40099,"Murray, OK",544781,556314,556326,530213,521045,530493
40101,"Muskogee, OK",3247965,3017841,2874373,2824693,2882119,2831303
40103,"Noble, OK",692570,732872,724086,617000,655339,613795
40105,"Nowata, OK",178139,174959,180709,184118,184129,191852
40107,"Okfuskee, OK",227096,237081,255630,226111,230487,239411
40109,"Oklahoma, OK",55834212,57157846,58288886,56447954,56617440,53616994
40111,"Okmulgee, OK",854973,848895,846129,852230,819810,855997
40113,"Osage, OK",956395,948320,974374,863938,940524,961637
40115,"Ottawa, OK",1013616,1012924,1038999,1005293,1067176,1055226
40117,"Pawnee, OK",360160,370093,371424,338572,344244,342222
40119,"Payne, OK",3210165,3284039,3311954,3161382,3303072,3442236
40121,"Pittsburg, OK",2033381,2101139,2111658,1900745,1869154,1971652
40123,"Pontotoc, OK",1878007,1954848,1996420,1971896,2036520,2108874
40125,"Pottawatomie, OK",2126491,2095753,2263784,2151435,2296993,2265012
40127,"Pushmataha, OK",232605,223814,223616,240589,262051,244730
40129,"Roger Mills, OK",483349,386525,399530,347240,319174,322357
40131,"Rogers, OK",3162729,3362183,3418748,3155874,3228105,3264717
40133,"Seminole, OK",741082,766723,780021,753688,749431,773552
40135,"Sequoyah, OK",715275,704208,785955,747384,772458,746836
40137,"Stephens, OK",1912395,1873742,2004169,1855679,1885695,1895062
40139,"Texas, OK",1823257,1821794,1853693,1741997,1980226,1546462
40141,"Tillman, OK",200136,176330,212051,163865,176256,147511
40143,"Tulsa, OK",43122778,44316149,44103044,41753395,43506456,42194793
40145,"Wagoner, OK",1264442,1284582,1361034,1382512,1336049,1311223
40147,"Washington, OK",3600664,3693096,3937365,3576388,3174193,2199628
40149,"Washita, OK",371367,325280,360490,321870,322265,336949
40151,"Woods, OK",703316,585085,550439,549916,509076,498371
40153,"Woodward, OK",1083107,1148748,1176202,1101156,1157090,1182508
41001,"Baker, OR",539760,541661,557754,554444,544864,581443
41003,"Benton, OR",4318847,4519396,4601570,4518078,4721965,4770134
41005,"Clackamas, OR",20089591,21350378,21452103,21068338,22327764,22708731
41007,"Clatsop, OR",1843207,1906315,1896455,1912128,1989357,1956801
41009,"Columbia, OR",1313142,1324581,1331528,1367738,1436489,1434757
41011,"Coos, OR",2260617,2308811,2383920,2293511,2406848,2398801
41013,"Crook, OR",750856,788935,848933,893818,1022378,1148830
41015,"Curry, OR",643191,658265,688273,665974,701617,701808
41017,"Deschutes, OR",9523750,9881699,10463829,10479459,11519814,11781026
41019,"Douglas, OR",3675246,3688572,3744794,3732943,3933859,3823050
41021,"Gilliam, OR",240260,245284,240735,326732,277713,269482
41023,"Grant, OR",260339,257051,258658,257819,267525,280068
41025,"Harney, OR",245012,259971,271210,276785,309275,308031
41027,"Hood River, OR",1136151,1256688,1248946,1179563,1324522,1290832
41029,"Jackson, OR",9087979,9236535,9383009,9381689,10014915,10021222
41031,"Jefferson, OR",699540,731101,744586,738707,751080,762611
41033,"Josephine, OR",2650085,2764830,2946930,2897886,3049886,3055792
41035,"Klamath, OR",2285268,2343100,2393915,2368105,2460807,2461052
41037,"Lake, OR",256293,294826,315184,305497,309106,315993
41039,"Lane, OR",15867405,16302256,16363906,16258193,17375993,17551013
41041,"Lincoln, OR",1928285,1996663,1941518,1922642,2001354,2013519
41043,"Linn, OR",4505965,4802294,4921026,4788775,4893295,4996612
41045,"Malheur, OR",1242988,1255014,1263737,1262480,1163021,1229190
41047,"Marion, OR",15149535,16015491,16530337,16550594,17569879,18076500
41049,"Morrow, OR",1380636,1393260,1469870,1388936,1309827,1399868
41051,"Multnomah, OR",64359522,67221894,68925535,66815187,70119159,72341927
41053,"Polk, OR",1936051,2024409,2061246,1999925,2160474,2144067
41055,"Sherman, OR",629976,544928,518076,555184,477451,572795
41057,"Tillamook, OR",1179185,1202290,1195572,1254861,1211597,1170939
41059,"Umatilla, OR",3145790,3309106,3347764,3348999,3333101,3515227
41061,"Union, OR",945670,969373,946236,956267,1002047,1026574
41063,"Wallowa, OR",361833,325524,338959,314030,331200,338681
41065,"Wasco, OR",1323922,1395619,1519547,1550173,1658852,1743916
41067,"Washington, OR",46266273,47486023,49033854,49840704,52259349,52568892
41069,"Wheeler, OR",39434,34779,33180,34355,33146,34239
41071,"Yamhill, OR",3452939,3667901,3733286,3634904,3857477,3928228
42001,"Adams, PA",4038383,3939119,3856485,3657037,3773754,3691765
42003,"Allegheny, PA",97885840,101063586,102877973,97781493,101532105,102595120
42005,"Armstrong, PA",2285684,2271321,2209049,2055911,2020918,1914849
42007,"Beaver, PA",6933636,7196643,7450970,6878261,6829286,6282303
42009,"Bedford, PA",1514469,1485800,1502168,1385100,1471536,1470008
42011,"Berks, PA",20118171,20374240,20313332,19600626,20082366,20098819
42013,"Blair, PA",5849536,5944931,6080921,5915856,6114417,6106454
42015,"Bradford, PA",3405483,3215314,3637248,3656801,3845520,3639830
42017,"Bucks, PA",35356539,35913378,35533024,34076940,35305876,35792453
42019,"Butler, PA",10402480,10334210,10713376,10248136,10683950,10729375
42021,"Cambria, PA",4692840,4697005,4682004,4615588,4626528,4606726
42023,"Cameron, PA",207428,200038,197291,180899,187743,185453
42025,"Carbon, PA",2460488,2540311,2742701,2546008,2546627,2480417
42027,"Centre, PA",8878239,8807131,8867458,8528261,8799416,8927762
42029,"Chester, PA",43750772,46007412,45968939,44309853,45573915,46351717
42031,"Clarion, PA",1193138,1202532,1206530,1131215,1091818,1063126
42033,"Clearfield, PA",2798124,2835201,2872091,2714147,2794177,2783563
42035,"Clinton, PA",1626512,1642540,1794009,1679137,1621956,1591316
42037,"Columbia, PA",2459622,2433615,2514088,2382907,2425812,2431085
42039,"Crawford, PA",2974434,3027799,2996731,2765762,2798972,2757797
42041,"Cumberland, PA",15351164,15770554,16526976,16111636,17208982,17324145
42043,"Dauphin, PA",22365174,22640720,23105815,21510925,22401258,22650480
42045,"Delaware, PA",33980298,34209344,34711789,31869110,33792676,35003794
42047,"Elk, PA",1468513,1500852,1513236,1365209,1332622,1281070
42049,"Erie, PA",11500326,11600425,11677494,10980387,11164431,11189002
42051,"Fayette, PA",4325408,4546016,4689225,4180806,4112466,4097296
42053,"Forest, PA",241161,238092,239136,228554,210157,213294
42055,"Franklin, PA",6302357,6400028,6238670,5947734,6101218,6162110
42057,"Fulton, PA",653357,689640,693692,620958,622819,631003
42059,"Greene, PA",2827116,2795588,2935897,2728403,2838430,3092532
42061,"Huntingdon, PA",1290436,1288067,1307671,1232196,1223457,1240399
42063,"Indiana, PA",4113460,4163392,4156215,3656172,3631906,3466487
42065,"Jefferson, PA",1524400,1581855,1562114,1423828,1379384,1363650
42067,"Juniata, PA",741832,767649,755534,707352,752340,754143
42069,"Lackawanna, PA",9712597,9855207,9972430,9706845,10128075,10232529
42071,"Lancaster, PA",28779773,29307162,29549059,28301522,29558896,29968719
42073,"Lawrence, PA",3079198,3109343,3078681,3086848,3224345,3217688
42075,"Lebanon, PA",5749659,5825113,5826855,5657333,6021295,6130358
42077,"Lehigh, PA",22415473,22602908,23854724,23056874,24289666,24522310
42079,"Luzerne, PA",15271856,15302635,15552558,14615278,15163825,15046493
42081,"Lycoming, PA",5836494,5801131,5766772,5610828,5663667,5556207
42083,"McKean, PA",1993921,1756504,1723794,1490205,1674014,1526114
42085,"Mercer, PA",4427400,4423370,4427831,4075077,4126622,4208267
42087,"Mifflin, PA",1665119,1681763,1748082,1670453,1681720,1729774
42089,"Monroe, PA",7597383,7669423,8263470,7897182,8360429,8325939
42091,"Montgomery, PA",78127590,79499587,80543989,79729100,84828952,86932684
42093,"Montour, PA",1950365,1957316,1988098,1902084,2039593,2128472
42095,"Northampton, PA",15510814,15518098,15804153,15231449,15508037,15537166
42097,"Northumberland, PA",2927981,2820280,3168396,3149070,3251965,3270446
